"Time, min",Tin,Tout,DT,"flow, lpm",Pressure (MPag),"Air Flow, m/s",,,
30.30025,45.963479,42.341239,3.62224,0.09,0.018743,0, , , 
30.32991667,45.960582,42.353589,3.606993,0.09,0.018692,0, , , 
38.34216667,46.094612,42.164778,3.929834,0.08,0.018577,0, , , 
38.37181667,46.098985,42.152053,3.946932,0.08,0.018512,0, , , 
38.40148333,46.109459,42.15388,3.955579,0.08,0.018498,0, , , 
38.43116667,46.098596,42.154243,3.944353,0.08,0.018558,0, , , 
38.46103333,46.091353,42.168048,3.923305,0.08,0.018609,0, , , 
38.49111667,46.093526,42.162951,3.930575,0.08,0.018582,0, , , 
38.52076667,46.098596,42.169853,3.928743,0.08,0.018593,0, , , 
38.5507,46.125392,42.169864,3.955528,0.08,0.018527,0, , , 
38.58033333,46.097536,42.17495,3.922586,0.08,0.018412,0, , , 
38.61045,46.099682,42.177845,3.921837,0.08,0.018579,0, , , 
38.64038333,46.110156,42.162951,3.947205,0.08,0.018392,0, , , 
38.67028333,46.106562,42.166947,3.939615,0.08,0.018542,0, , , 
38.7,46.106924,42.180025,3.926899,0.08,0.018586,0, , , 
38.72961667,46.110156,42.172396,3.93776,0.08,0.018638,0, , , 
38.75936667,46.112356,42.17495,3.937406,0.08,0.01856,0, , , 
38.78906667,46.100017,42.186563,3.913454,0.08,0.018446,0, , , 
38.81871667,46.113053,42.182578,3.930475,0.08,0.018701,0, , , 
38.84846667,46.106562,42.179309,3.927253,0.08,0.018603,0, , , 
38.87833333,46.107621,42.188016,3.919605,0.08,0.01844,0, , , 
38.90806667,46.120658,42.169127,3.951531,0.08,0.018399,0, , , 
38.93775,46.11595,42.167684,3.948266,0.08,0.018499,0, , , 
38.96765,46.120658,42.17168,3.948978,0.08,0.018398,0, , , 
38.9974,46.127538,42.164415,3.963123,0.08,0.018418,0, , , 
39.0271,46.101827,42.170227,3.9316,0.08,0.01836,0, , , 
39.057,46.110156,42.173123,3.937033,0.08,0.018489,0, , , 
39.08668333,46.119544,42.161509,3.958035,0.08,0.018236,0, , , 
39.11658333,46.114864,42.158603,3.956261,0.08,0.018386,0, , , 
39.14655,46.110881,42.164041,3.94684,0.08,0.018354,0, , , 
43.31188333,46.159243,42.083789,4.075454,0.07,0.018297,0, , , 
43.34185,46.156708,42.081609,4.075099,0.07,0.018294,0, , , 
43.37173333,46.165036,42.084163,4.080873,0.07,0.018287,0, , , 
43.40173333,46.159967,42.080894,4.079073,0.07,0.018175,0, , , 
43.4317,46.161804,42.077624,4.08418,0.07,0.018395,0, , , 
43.4614,46.172278,42.085605,4.086673,0.07,0.018551,0, , , 
43.49111667,46.171554,42.086706,4.084848,0.07,0.018294,0, , , 
43.52083333,46.176986,42.079077,4.097909,0.07,0.018408,0, , , 
43.55053333,46.171219,42.077624,4.093595,0.07,0.018353,0, , , 
43.58023333,46.176624,42.072538,4.104086,0.07,0.018305,0, , , 
43.60983333,46.187151,42.074354,4.112797,0.07,0.018325,0, , , 
43.63973333,46.17665,42.04747,4.12918,0.07,0.018321,0, , , 
43.66983333,46.177737,42.077261,4.100476,0.07,0.018365,0, , , 
43.6995,46.175537,42.063092,4.112445,0.07,0.018367,0, , , 
43.72915,46.173391,42.062365,4.111026,0.07,0.018369,0, , , 
43.75883333,46.165787,42.065283,4.100504,0.07,0.018263,0, , , 
43.78853333,46.175926,42.072174,4.103752,0.07,0.018483,0, , , 
43.81816667,46.172667,42.070721,4.101946,0.07,0.018363,0, , , 
43.84821667,46.17665,42.062002,4.114648,0.07,0.018346,0, , , 
43.87786667,46.16977,42.076545,4.093225,0.07,0.018304,0, , , 
46.06085,45.733688,44.206537,1.527151,0.38,0.017211,0, , , 
46.09091667,45.713403,44.203998,1.509405,0.38,0.017194,0, , , 
46.1205,45.705434,44.204735,1.500699,0.38,0.017275,0, , , 
46.15053333,45.698551,44.206899,1.491652,0.38,0.01725,0, , , 
46.18041667,45.691306,44.207262,1.484044,0.38,0.017103,0, , , 
46.21001667,45.691306,44.230835,1.460471,0.38,0.017233,0, , , 
46.23968333,45.674643,44.230109,1.444534,0.38,0.017252,0, , , 
46.26918333,45.671355,44.215241,1.456114,0.38,0.017167,0, , , 
46.29895,45.665949,44.218142,1.447807,0.38,0.017249,0, , , 
46.32891667,45.65798,44.247517,1.410463,0.38,0.017135,0, , , 
46.35858333,45.652184,44.234824,1.41736,0.38,0.017109,0, , , 
46.38858333,45.648562,44.219955,1.428607,0.38,0.017224,0, , , 
46.41813333,45.662662,44.239176,1.423486,0.38,0.017265,0, , , 
46.4477,45.659401,44.228659,1.430742,0.38,0.017126,0, , , 
46.47733333,45.656531,44.22612,1.430411,0.38,0.017176,0, , , 
46.507,45.663052,44.232636,1.430416,0.38,0.017225,0, , , 
46.53691667,45.640202,44.235912,1.40429,0.38,0.017386,0, , , 
46.56653333,45.632595,44.243165,1.38943,0.38,0.017381,0, , , 
46.59623333,45.615569,44.22612,1.389449,0.38,0.017226,0, , , 
46.62566667,45.604366,44.225032,1.379334,0.38,0.01721,0, , , 
46.65526667,45.609773,44.246055,1.363718,0.38,0.017234,0, , , 
46.68523333,45.589848,44.236275,1.353573,0.38,0.017366,0, , , 
46.71498333,45.610497,44.234824,1.375673,0.38,0.017226,0, , , 
46.7451,45.584776,44.229735,1.355041,0.38,0.017283,0, , , 
46.77496667,45.593471,44.243879,1.349592,0.38,0.017314,0, , , 
46.80465,45.59492,44.252231,1.342689,0.38,0.017291,0, , , 
46.83436667,45.598542,44.239538,1.359004,0.38,0.017246,0, , , 
46.86406667,45.603252,44.261648,1.341604,0.38,0.017304,0, , , 
46.89406667,45.602165,44.263824,1.338341,0.38,0.017467,0, , , 
46.92393333,45.580067,44.279781,1.300286,0.38,0.017339,0, , , 
46.95365,45.587702,44.257659,1.330043,0.38,0.017337,0, , , 
46.98336667,45.582603,44.262011,1.320592,0.38,0.017353,0, , , 
47.01323333,45.572097,44.246055,1.326042,0.38,0.017418,0, , , 
47.04313333,45.559417,44.267451,1.291966,0.38,0.017334,0, , , 
47.0731,45.570648,44.25112,1.319528,0.38,0.017486,0, , , 
47.10283333,45.554708,44.268176,1.286532,0.38,0.017288,0, , , 
47.1325,45.530825,44.254396,1.276429,0.38,0.017427,0, , , 
47.16218333,45.518507,44.240252,1.278255,0.38,0.017344,0, , , 
47.19221667,45.529014,44.244604,1.28441,0.38,0.017435,0, , , 
47.2218,45.523579,44.266363,1.257216,0.39,0.017447,0, , , 
47.2515,45.512348,44.250044,1.262304,0.39,0.017429,0, , , 
47.28123333,45.513435,44.257297,1.256138,0.38,0.017526,0, , , 
47.31093333,45.502567,44.258385,1.244182,0.38,0.017412,0, , , 
47.34061667,45.500031,44.24823,1.251801,0.38,0.017215,0, , , 
47.37023333,45.49716,44.270364,1.226796,0.38,0.017364,0, , , 
49.96241667,44.94831,43.989658,0.958652,0.47,0.017134,0, , , 
49.99235,44.952659,43.995824,0.956835,0.46,0.017053,0, , , 
50.0223,44.939611,43.972622,0.966989,0.46,0.017108,0, , , 
50.05201667,44.945772,43.989295,0.956477,0.47,0.01711,0, , , 
50.08193333,44.934899,43.970433,0.964466,0.46,0.017057,0, , , 
50.112,44.932696,43.958475,0.974221,0.47,0.017213,0, , , 
50.14158333,44.938495,43.95012,0.988375,0.47,0.01711,0, , , 
50.17128333,44.932362,43.972972,0.95939,0.47,0.017117,0, , , 
50.201,44.916414,43.956287,0.960127,0.46,0.016816,0, , , 
50.2307,44.924025,43.947581,0.976444,0.46,0.017158,0, , , 
50.26026667,44.914239,43.944679,0.96956,0.47,0.01707,0, , , 
50.28966667,44.921126,43.935248,0.985878,0.47,0.017244,0, , , 
50.31911667,44.914573,43.943591,0.970982,0.47,0.017142,0, , , 
50.349,44.90225,43.939238,0.963012,0.47,0.017223,0, , , 
50.37895,44.903003,43.929807,0.973196,0.47,0.01721,0, , , 
50.40883333,44.905874,43.935611,0.970263,0.47,0.017231,0, , , 
50.4385,44.901915,43.928719,0.973196,0.47,0.017114,0, , , 
50.46818333,44.90554,43.921827,0.983713,0.47,0.01725,0, , , 
50.49781667,44.89935,43.920013,0.979337,0.47,0.017157,0, , , 
50.52776667,44.892854,43.923277,0.969577,0.47,0.017243,0, , , 
50.55773333,44.890651,43.907679,0.982972,0.47,0.017204,0, , , 
50.58783333,44.882314,43.905866,0.976448,0.47,0.017366,0, , , 
50.61771667,44.885939,43.887716,0.998223,0.47,0.017255,0, , , 
50.64738333,44.892101,43.893169,0.998932,0.47,0.017322,0, , , 
50.67706667,44.891738,43.894258,0.99748,0.47,0.01726,0, , , 
50.70673333,44.881952,43.904766,0.977186,0.47,0.01731,0, , , 
50.73638333,44.873977,43.888454,0.985523,0.47,0.01735,0, , , 
50.76633333,44.873615,43.901875,0.97174,0.47,0.017252,0, , , 
50.79625,44.877602,43.879736,0.997866,0.47,0.01726,0, , , 
50.82633333,44.869628,43.892432,0.977196,0.47,0.017311,0, , , 
50.8562,44.86235,43.889167,0.973183,0.47,0.017168,0, , , 
50.8859,44.859813,43.887003,0.97281,0.47,0.017182,0, , , 
50.9156,44.854376,43.876834,0.977542,0.47,0.017276,0, , , 
50.9453,44.848576,43.878285,0.970291,0.47,0.017329,0, , , 
50.97506667,44.85945,43.869953,0.989497,0.47,0.017214,0, , , 
51.00493333,44.848186,43.867402,0.980784,0.47,0.017317,0, , , 
51.03461667,44.849301,43.875008,0.974293,0.47,0.017324,0, , , 
51.06451667,44.842777,43.86993,0.972847,0.47,0.017405,0, , , 
51.0942,44.842024,43.868127,0.973897,0.47,0.017274,0, , , 
51.12425,44.840574,43.866314,0.97426,0.47,0.017448,0, , , 
7.34825,39.868895,39.030931,0.837964,0.420742,0.015928,1.3, , , 
7.3781,39.872226,39.043316,0.82891,0.418296,0.015777,1.3, , , 
7.407816667,39.861979,39.049872,0.812107,0.42017,0.015786,1.3, , , 
7.437483333,39.855119,39.052422,0.802697,0.420629,0.015893,1.3, , , 
7.467083333,39.863799,39.030203,0.833596,0.419784,0.01571,1.3, , , 
7.496883333,39.865928,39.041494,0.824434,0.420749,0.015864,1.3, , , 
7.526583333,39.864836,39.036031,0.828805,0.422313,0.015635,1.3, , , 
7.55625,39.86156,39.030161,0.831399,0.422058,0.015933,1.3, , , 
7.585933333,39.864108,39.023282,0.840826,0.420761,0.015957,1.3, , , 
7.6156,39.861924,39.025062,0.836862,0.421801,0.015906,1.3, , , 
7.645483333,39.8561,39.024697,0.831403,0.419323,0.015628,1.3, , , 
7.675566667,39.854224,39.022876,0.831348,0.421367,0.015729,1.3, , , 
7.705416667,39.852096,39.033804,0.818292,0.421467,0.015719,1.3, , , 
7.7351,39.854588,39.03089,0.823698,0.420898,0.015805,1.3, , , 
7.7648,39.849857,39.012635,0.837222,0.419958,0.015722,1.3, , , 
7.794516667,39.841849,39.019921,0.821928,0.42108,0.015659,1.3, , , 
7.82415,39.850585,39.004299,0.846286,0.421373,0.015705,1.3, , , 
7.853816667,39.850949,39.010814,0.840135,0.421502,0.015626,1.3, , , 
7.883566667,39.86296,39.01045,0.85251,0.42269,0.015645,1.3, , , 
7.913266667,39.863688,39.008587,0.855101,0.422102,0.015696,1.3, , , 
7.942933333,39.866964,39.011501,0.855463,0.421908,0.015883,1.3, , , 
7.972516667,39.868729,39.006402,0.862327,0.421432,0.015936,1.3, , , 
8.002633333,39.863214,39.012917,0.850297,0.421971,0.015903,1.3, , , 
8.032533333,39.863997,39.030037,0.83396,0.421795,0.015956,1.3, , , 
8.06225,39.860357,39.023116,0.837241,0.421515,0.015948,1.3, , , 
8.091916667,39.863997,39.001989,0.862008,0.421931,0.015969,1.3, , , 
8.1216,39.866854,39.005996,0.860858,0.422356,0.015912,1.3, , , 
8.1513,39.852294,39.010367,0.841927,0.421088,0.015786,1.3, , , 
8.180916667,39.862486,39.004539,0.857947,0.421795,0.015833,1.3, , , 
8.210966667,39.852294,39.015426,0.836868,0.422158,0.015915,1.3, , , 
8.24095,39.850474,39.022711,0.827763,0.423733,0.015995,1.3, , , 
8.2708,39.854842,39.024532,0.83031,0.423085,0.015953,1.3, , , 
8.3005,39.85557,39.024127,0.831443,0.421688,0.015881,1.3, , , 
8.33015,39.863942,39.024127,0.839815,0.421884,0.015834,1.3, , , 
8.360216667,39.854423,39.024168,0.830255,0.422914,0.015772,1.3, , , 
8.390083333,39.859155,39.035783,0.823372,0.423868,0.016083,1.3, , , 
8.419766667,39.86607,39.022305,0.843765,0.423902,0.015941,1.3, , , 
8.4495,39.856607,39.024127,0.83248,0.423805,0.01616,1.3, , , 
8.479366667,39.861339,39.029955,0.831384,0.422391,0.015806,1.3, , , 
8.5094,39.851511,39.020848,0.830663,0.42331,0.015882,1.3, , , 
8.53905,39.853276,39.018622,0.834654,0.42448,0.016009,1.3, , , 
8.568733333,39.852184,39.015343,0.836841,0.423213,0.015914,1.3, , , 
8.598433333,39.855824,39.040113,0.815711,0.424404,0.016067,1.3, , , 
8.6281,39.852967,39.027,0.825967,0.422783,0.01602,1.3, , , 
8.65775,39.856188,39.041164,0.815024,0.424406,0.016092,1.3, , , 
8.687433333,39.843812,39.036429,0.807383,0.42531,0.016048,1.3, , , 
8.71735,39.856861,39.030601,0.82626,0.423788,0.016106,1.3, , , 
8.747066667,39.858372,39.018581,0.839791,0.421778,0.016094,1.3, , , 
34.67086667,40.753507,37.03779,3.715717,0.244261,0.017205,1.3, , , 
34.70086667,40.749935,37.129013,3.620922,0.243752,0.017207,1.3, , , 
34.7304,40.747026,37.126824,3.620202,0.244143,0.017284,1.3, , , 
34.76011667,40.745571,37.102742,3.642829,0.244466,0.017109,1.3, , , 
34.79013333,40.747753,37.071361,3.676392,0.244848,0.017306,1.3, , , 
34.81978333,40.737569,37.064843,3.672726,0.243487,0.017217,1.3, , , 
34.84965,40.744843,37.063698,3.681145,0.243155,0.017122,1.3, , , 
34.87941667,40.723021,37.094765,3.628256,0.243144,0.01721,1.3, , , 
34.90931667,40.725632,37.069222,3.65641,0.243586,0.017283,1.3, , , 
34.93905,40.731088,37.043,3.688088,0.243988,0.017211,1.3, , , 
34.96906667,40.73909,37.016727,3.722363,0.242887,0.01727,1.3, , , 
34.99865,40.730361,37.033148,3.697213,0.242136,0.017282,1.3, , , 
35.0287,40.722061,37.055407,3.666654,0.244004,0.017263,1.3, , , 
35.0583,40.725632,37.076571,3.649061,0.244097,0.017407,1.3, , , 
35.08801667,40.739155,37.124057,3.615098,0.24298,0.017375,1.3, , , 
35.11771667,40.739883,37.09591,3.643973,0.243669,0.01721,1.3, , , 
35.1477,40.739155,37.09815,3.641005,0.244286,0.017379,1.3, , , 
35.17751667,40.755158,37.086839,3.668319,0.242782,0.017172,1.3, , , 
35.20696667,40.75777,37.096326,3.661444,0.244934,0.017208,1.3, , , 
35.23666667,40.749041,37.105499,3.643542,0.243615,0.017312,1.3, , , 
35.26638333,40.747223,37.126662,3.620561,0.242894,0.017307,1.3, , , 
35.2961,40.73274,37.110293,3.622447,0.243503,0.017126,1.3, , , 
35.32608333,40.717464,37.078132,3.639332,0.244081,0.017176,1.3, , , 
35.35575,40.709462,37.067601,3.641861,0.24303,0.017163,1.3, , , 
35.38573333,40.70146,37.128172,3.573288,0.244114,0.017173,1.3, , , 
35.41555,40.693458,37.14897,3.544488,0.243731,0.017232,1.3, , , 
35.44526667,40.690251,37.135156,3.555095,0.24298,0.017205,1.3, , , 
35.475,40.686614,37.084751,3.601863,0.243241,0.017363,1.3, , , 
35.50501667,40.684795,37.073855,3.61094,0.243794,0.017278,1.3, , , 
35.53463333,40.690251,37.119882,3.570369,0.24434,0.017202,1.3, , , 
35.56466667,40.703775,37.057486,3.646289,0.24407,0.017126,1.3, , , 
35.59426667,40.701956,37.064784,3.637172,0.243359,0.017089,1.3, , , 
35.62411667,40.705957,37.123896,3.582061,0.244394,0.017172,1.3, , , 
35.65393333,40.695773,37.103878,3.591895,0.242854,0.017198,1.3, , , 
35.68356667,40.692135,37.11003,3.582105,0.243718,0.01711,1.3, , , 
35.71361667,40.684563,37.127596,3.556967,0.24247,0.017007,1.3, , , 
35.7432,40.697657,37.123947,3.57371,0.241954,0.017125,1.3, , , 
35.77283333,40.68377,37.178312,3.505458,0.242934,0.017111,1.3, , , 
35.80251667,40.699906,37.107527,3.592379,0.243047,0.017052,1.3, , , 
35.83261667,40.705659,37.052064,3.653595,0.243473,0.017025,1.3, , , 
35.86218333,40.707908,37.041481,3.666427,0.244038,0.017269,1.3, , , 
35.89225,40.709726,37.03095,3.678776,0.242978,0.017122,1.3, , , 
35.92188333,40.723911,37.045547,3.678364,0.24342,0.017151,1.3, , , 
35.95151667,40.695177,37.017813,3.677364,0.24348,0.017091,1.3, , , 
35.98156667,40.694086,37.000297,3.693789,0.242921,0.017015,1.3, , , 
36.01116667,40.690879,37.020733,3.670146,0.243557,0.017168,1.3, , , 
36.04085,40.673718,36.995554,3.678164,0.242051,0.017099,1.3, , , 
36.07053333,40.656688,37.026571,3.630117,0.243231,0.017061,1.3, , , 
36.10023333,40.680695,37.066032,3.614663,0.243909,0.017268,1.3, , , 
36.13028333,40.678512,37.099186,3.579326,0.243186,0.016972,1.3, , , 
36.16008333,40.705428,37.095953,3.609475,0.243635,0.01719,1.3, , , 
36.18981667,40.702882,37.051071,3.651811,0.242948,0.017161,1.3, , , 
36.21951667,40.706883,37.006187,3.700696,0.243854,0.017041,1.3, , , 
36.24945,40.705428,37.061289,3.644139,0.243071,0.017241,1.3, , , 
36.27946667,40.724705,37.060194,3.664511,0.243605,0.017411,1.3, , , 
36.30943333,40.706222,36.994145,3.712077,0.243063,0.017218,1.3, , , 
36.33938333,40.707246,37.002225,3.705021,0.242982,0.017238,1.3, , , 
36.3692,40.709495,37.002225,3.70727,0.243849,0.017176,1.3, , , 
36.3989,40.702584,37.040905,3.661679,0.242093,0.017234,1.3, , , 
36.42861667,40.696335,37.013902,3.682433,0.241835,0.017087,1.3, , , 
36.45828333,40.678579,37.056545,3.622034,0.24251,0.017205,1.3, , , 
36.48801667,40.684034,37.128115,3.555919,0.242251,0.017044,1.3, , , 
36.5179,40.690218,37.070462,3.619756,0.242233,0.017092,1.3, , , 
36.54761667,40.695674,37.048568,3.647106,0.242918,0.01723,1.3, , , 
36.57751667,40.684034,37.008063,3.675971,0.242774,0.01711,1.3, , , 
36.60738333,40.692036,37.004049,3.687987,0.2422,0.017081,1.3, , , 
36.637,40.670213,37.034389,3.635824,0.243384,0.01724,1.3, , , 
36.66683333,40.683307,37.015413,3.667894,0.243576,0.017441,1.3, , , 
36.6963,40.686647,37.005874,3.680773,0.243286,0.017191,1.3, , , 
36.72601667,40.677851,37.03001,3.647841,0.242304,0.017153,1.3, , , 
36.75565,40.67428,37.017968,3.656312,0.243167,0.017272,1.3, , , 
36.78536667,40.659664,37.011034,3.64863,0.24309,0.017207,1.3, , , 
36.81505,40.660458,36.983665,3.676793,0.243211,0.017185,1.3, , , 
36.84461667,40.672759,36.991329,3.68143,0.242264,0.016964,1.3, , , 
36.87418333,40.66846,36.980381,3.688079,0.241957,0.017178,1.3, , , 
36.90423333,40.67428,36.994665,3.679615,0.242453,0.01731,1.3, , , 
36.93386667,40.657251,37.018384,3.638867,0.242143,0.017152,1.3, , , 
36.96371667,40.672528,37.085475,3.587053,0.243575,0.01727,1.3, , , 
36.99348333,40.667006,37.077134,3.589872,0.243188,0.017228,1.3, , , 
37.02338333,40.695079,37.034389,3.66069,0.243131,0.017193,1.3, , , 
37.05315,40.703014,36.980433,3.722581,0.243198,0.017235,1.3, , , 
37.08278333,40.702717,37.025317,3.6774,0.243603,0.017246,1.3, , , 
37.11283333,40.707809,37.05378,3.654029,0.243228,0.017178,1.3, , , 
37.14246667,40.69326,37.080418,3.612842,0.243454,0.017132,1.3, , , 
37.17246667,40.692897,37.065457,3.62744,0.242545,0.017065,1.3, , , 
37.20205,40.682349,37.051278,3.631071,0.242535,0.017142,1.3, , , 
37.23208333,40.68053,37.050548,3.629982,0.241761,0.017057,1.3, , , 
37.2617,40.692533,37.085891,3.606642,0.242578,0.017171,1.3, , , 
37.29173333,40.682415,37.085943,3.596472,0.242322,0.017156,1.3, , , 
37.32131667,40.67471,37.109244,3.565466,0.243177,0.017188,1.3, , , 
37.35136667,40.677256,37.086308,3.590948,0.242692,0.017167,1.3, , , 
37.38098333,40.68387,37.062225,3.621645,0.242881,0.017167,1.3, , , 
37.41088333,40.681985,37.052372,3.629613,0.243429,0.017217,1.3, , , 
37.44061667,40.694418,37.06113,3.633288,0.242819,0.017083,1.3, , , 
37.47023333,40.699147,37.06113,3.638017,0.244058,0.017366,1.3, , , 
37.50001667,40.702784,37.039965,3.662819,0.242845,0.017162,1.3, , , 
37.52988333,40.691078,37.02172,3.669358,0.242921,0.017435,1.3, , , 
37.55963333,40.706354,37.020625,3.685729,0.243032,0.017104,1.3, , , 
37.58966667,40.703147,37.004569,3.698578,0.242546,0.017254,1.3, , , 
37.6193,40.695873,37.010043,3.68583,0.243359,0.017249,1.3, , , 
37.64891667,40.693691,37.07682,3.616871,0.243473,0.017313,1.3, , , 
37.67866667,40.695509,37.097254,3.598255,0.244077,0.017281,1.3, , , 
37.7083,40.700965,37.106376,3.594589,0.243505,0.017336,1.3, , , 
37.73835,40.706488,37.107836,3.598652,0.243456,0.01728,1.3, , , 
37.76798333,40.702784,37.073536,3.629248,0.242835,0.017129,1.3, , , 
37.79783333,40.700601,37.028653,3.671948,0.242274,0.017248,1.3, , , 
37.8276,40.688301,37.070617,3.617684,0.243894,0.017204,1.3, , , 
37.85725,40.687574,37.106011,3.581563,0.243433,0.01716,1.3, , , 
37.88731667,40.674049,37.118469,3.55558,0.242437,0.017042,1.3, , , 
37.91696667,40.670412,37.117739,3.552673,0.243276,0.017118,1.3, , , 
37.94661667,40.674049,37.049818,3.624231,0.242799,0.017217,1.3, , , 
37.97623333,40.677753,37.018488,3.659265,0.243546,0.017165,1.3, , , 
38.00618333,40.667205,37.011919,3.655286,0.242718,0.017304,1.3, , , 
38.03595,40.665023,37.096576,3.568447,0.2433,0.017377,1.3, , , 
38.06593333,40.653019,37.094752,3.558267,0.242196,0.017261,1.3, , , 
38.0959,40.649382,37.042572,3.60681,0.243351,0.017292,1.3, , , 
38.12546667,40.650473,37.089643,3.56083,0.242822,0.017243,1.3, , , 
38.1552,40.663204,37.143646,3.519558,0.243326,0.0171,1.3, , , 
38.18498333,40.676298,37.135618,3.54068,0.243412,0.01717,1.3, , , 
38.21456667,40.671637,37.110442,3.561195,0.243138,0.017303,1.3, , , 
38.24428333,40.681094,37.107158,3.573936,0.242466,0.017326,1.3, , , 
38.27423333,40.674116,37.157146,3.51697,0.242809,0.01741,1.3, , , 
38.30423333,40.678911,37.1732,3.505711,0.243459,0.017185,1.3, , , 
38.33416667,40.661816,37.121753,3.540063,0.243482,0.017322,1.3, , , 
38.36413333,40.677456,37.104655,3.572801,0.242656,0.01726,1.3, , , 
38.39373333,40.670182,37.059409,3.610773,0.242987,0.017265,1.3, , , 
38.42341667,40.662907,37.103561,3.559346,0.243424,0.017275,1.3, , , 
38.45346667,40.670909,37.145105,3.525804,0.243007,0.017241,1.3, , , 
38.48305,40.68364,37.154279,3.529361,0.242668,0.017331,1.3, , , 
38.51293333,40.693824,37.110129,3.583695,0.242579,0.017133,1.3, , , 
38.54238333,40.693891,37.067437,3.626454,0.243147,0.017312,1.3, , , 
38.57231667,40.698255,37.067124,3.631131,0.242907,0.017198,1.3, , , 
38.60208333,40.695709,37.095585,3.600124,0.243017,0.017253,1.3, , , 
38.63195,40.693527,37.039391,3.654136,0.243792,0.01729,1.3, , , 
38.66171667,40.708076,37.046272,3.661804,0.243446,0.017439,1.3, , , 
38.6917,40.689162,37.017861,3.671301,0.243513,0.017336,1.3, , , 
38.72165,40.701165,37.039756,3.661409,0.243005,0.017204,1.3, , , 
38.75128333,40.707348,37.046272,3.661076,0.243829,0.017322,1.3, , , 
38.7813,40.686616,37.00363,3.682986,0.243234,0.017346,1.3, , , 
38.81088333,40.693527,37.036837,3.65669,0.244514,0.017238,1.3, , , 
38.84088333,40.689593,37.04523,3.644363,0.241927,0.017128,1.3, , , 
38.87075,40.697231,37.050338,3.646893,0.242073,0.017198,1.3, , , 
38.90051667,40.714623,37.108773,3.60585,0.241633,0.017269,1.3, , , 
38.93038333,40.723716,37.115654,3.608062,0.241786,0.017362,1.3, , , 
38.96015,40.719054,37.093761,3.625293,0.243386,0.017241,1.3, , , 
38.9901,40.726032,37.047784,3.678248,0.242512,0.017335,1.3, , , 
39.0201,40.736149,37.0788,3.657349,0.242236,0.017266,1.3, , , 
39.05006667,40.725237,37.07953,3.645707,0.242653,0.017292,1.3, , , 
39.07965,40.721237,37.077028,3.644209,0.241945,0.017086,1.3, , , 
39.10938333,40.7053,37.005506,3.699794,0.242805,0.017204,1.3, , , 
39.13925,40.711052,36.978137,3.732915,0.242668,0.017231,1.3, , , 
39.16901667,40.710028,37.008113,3.701915,0.24224,0.017373,1.3, , , 
39.19878333,40.708143,37.069,3.639143,0.242689,0.017147,1.3, , , 
39.22835,40.696934,37.075568,3.621366,0.243841,0.017233,1.3, , , 
39.25841667,40.697662,37.094178,3.603484,0.24259,0.017209,1.3, , , 
39.28803333,40.696934,37.054456,3.642478,0.242877,0.017313,1.3, , , 
39.31803333,40.70821,37.007748,3.700462,0.243297,0.017334,1.3, , , 
39.34755,40.699117,37.013951,3.685166,0.242756,0.017282,1.3, , , 
39.37711667,40.698092,37.070147,3.627945,0.242146,0.01704,1.3, , , 
39.40706667,40.703548,37.084013,3.619535,0.242703,0.017239,1.3, , , 
39.43688333,40.685726,37.071971,3.613755,0.243063,0.017223,1.3, , , 
39.46641667,40.690751,37.031467,3.659284,0.24299,0.017458,1.3, , , 
39.49603333,40.679179,37.034021,3.645158,0.243114,0.017296,1.3, , , 
39.52578333,40.685362,37.038765,3.646597,0.242616,0.017195,1.3, , , 
39.55571667,40.678451,37.0592,3.619251,0.242733,0.017321,1.3, , , 
39.5856,40.69882,37.067592,3.631228,0.243409,0.017281,1.3, , , 
39.61505,40.715915,37.048618,3.667297,0.242851,0.017188,1.3, , , 
39.64475,40.718824,37.048618,3.670206,0.241995,0.017343,1.3, , , 
39.67445,40.728941,37.075672,3.653269,0.241878,0.017218,1.3, , , 
39.70411667,40.7301,37.05993,3.67017,0.242872,0.017158,1.3, , , 
39.73381667,40.713005,37.108877,3.604128,0.24348,0.017178,1.3, , , 
39.76353333,40.703912,37.053361,3.650551,0.244038,0.017261,1.3, , , 
39.79323333,40.699184,37.033657,3.665527,0.242988,0.017031,1.3, , , 
39.8232,40.703548,37.016193,3.687355,0.242608,0.017307,1.3, , , 
39.853,40.699547,37.014003,3.685544,0.242738,0.017128,1.3, , , 
39.88258333,40.706822,37.049035,3.657787,0.243163,0.017158,1.3, , , 
39.91256667,40.694455,37.074526,3.619929,0.242379,0.017225,1.3, , , 
39.94235,40.703185,37.078591,3.624594,0.24237,0.017044,1.3, , , 
39.97181667,40.703912,37.106323,3.597589,0.24207,0.017071,1.3, , , 
99.27866667,41.169706,36.869523,4.300183,0.22126,0.017499,1.3, , , 
99.30826667,41.155527,36.90164,4.253887,0.220704,0.017536,1.3, , , 
99.33793333,41.142718,36.904559,4.238159,0.220396,0.017606,1.3, , , 
99.36801667,41.156535,36.968424,4.188111,0.220948,0.017597,1.3, , , 
99.39755,41.158716,36.930471,4.228245,0.220357,0.017615,1.3, , , 
99.42728333,41.156171,36.912656,4.243515,0.220335,0.01753,1.3, , , 
99.45736667,41.153262,36.876458,4.276804,0.220116,0.017369,1.3, , , 
99.48721667,41.156535,36.833392,4.323143,0.220552,0.017423,1.3, , , 
99.51725,41.158799,36.868794,4.290005,0.220385,0.017645,1.3, , , 
